Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Tuvalu,TUV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,
Tuvalu,TUV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.16923077,28.64296296,65.3116129,41.11733333,48.25096774,56.745,53.95,56.24,81.57157895,49.86333333,68.52685714,68.88552632,53.37315789,54.3795,56.76,100.5116327
Tuvalu,TUV,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,
Tuvalu,TUV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,
Tuvalu,TUV,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,
Tuvalu,TUV,Net migration,SM.POP.NETM,-161,-162,-146,-14,-12,-10,-14,-6,-1,9,17,26,8,-150,-152,-159
Tuvalu,TUV,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,371358.3414,434649.7334,302221.7514,498620.1533,704863.5329,1223669.051,1358076.602,1368083.914,1383529.525,1911742.938,2390233.423,2662843.811,1304445.227,1235771.377,1060314.276
Tuvalu,TUV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,-9309.819144,-9779.619002,-10973.37346,-11696.83453,-11417.1947,-10582.65237,-11053.95062,1687799.956,1751074.672,455233.534,-119087.6702,1325042.531,337000,300000,300000
Tuvalu,TUV,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,418.1365646,866.8537733,1218.649187,639.2221585,819.1196464,910.0081172,1418.743723,1053.305703,1533.294393,1530.55345,1318.483398,3481.308411,2347.521609,2527.019615,3147.077644,4564.677901
Uganda,UGA,"Population, total",SP.POP.TOTL,24020697,24763325,25545090,26354736,27146084,27946588,28773227,29629804,30509862,31412520,32341728,33295738,34273295,35273570,36336539,37477356
Uganda,UGA,Population growth (annual %),SP.POP.GROW,3.135355674,3.044789426,3.108139799,3.120286721,2.958480707,2.906231677,2.915021971,2.933540992,2.926922896,2.915656395,2.915174544,2.90711158,2.893707869,2.876747879,2.968986073,3.091309156
Uganda,UGA,Surface area (sq. km),AG.SRF.TOTL.K2,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550,241550
Uganda,UGA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,38.8,,,31.1,,,,24.5,,,19.7,,,
Uganda,UGA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,6398433460,6050661894,6302717143,6628439184,7556670918,8665661439,10044048115,11401532675,13210848505,17246365451,21935101854,28599612797,28539804200,28694330695,30240345440,31764484074
Uganda,UGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,270,240,250,250,280,310,350,380,430,550,680,860,830,810,830,850
Uganda,UGA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,26688015524,28460693338,31611638583,34342397049,37516397573,41080720138,47049184547,52573873296,58286886294,62341532651,66614102247,74468592859,68126892521,70302250672,75321006670,79794449796
Uganda,UGA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1110,1150,1240,1300,1380,1470,1640,1770,1910,1980,2060,2240,1990,1990,2070,2130
Uganda,UGA,Income share held by lowest 20%,SI.DST.FRST.20,,,5.9,,,6.1,,,,5.9,,,6.4,,,
Uganda,UGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.342,49.006,49.648,50.368,51.547,52.976,54.369,55.236,55.823,56.488,57.055,57.965,58.817,59.763,60.408,61.086
Uganda,UGA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.832,6.81,6.779,6.702,6.653,6.572,6.481,6.379,6.251,6.174,6.071,5.935,5.784,5.618,5.463,5.306
Uganda,UGA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,167.322,163.393,158.333,151.575,148.768,144.538,143.676,140.807,136.61,133.408,128.949,128.522,129.208,127.918,125.144,123.351
Uganda,UGA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,,22.8,,,,19.7,23.7,,,,,30,,,27.3,34.7
Uganda,UGA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,36,36.9,,,,,41.9,,,,,58,,,,
Uganda,UGA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,146.1,139.3,131.6,123.5,115.2,107.2,99.8,93.1,87,81.7,76.4,71.6,66.7,62.5,59.1,56
Uganda,UGA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,19.2,,,,,,16.3,,,15.7,,14.1,11.9,,11.7,
Uganda,UGA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,57,59,62,64,66,68,75,75,70,77,73,75,80,83,85,79
Uganda,UGA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,60.41220093,62.56145096,62.2913208,58.69958878,57.47274017,,53.52669907,58.37014008,75.11724091,57.17232895,55.07318115,56.38832855,56.45769882,59.89649963,53.77228928
Uganda,UGA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,19.37059021,,,24.64032936,,,27.37195969,26.30851364,26.35828972,27.94153595,27.71399307,
Uganda,UGA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,0.952769995,,,0.961059988,,,0.97181654,0.972994924,0.975099623,0.97891295,0.983328223,
Uganda,UGA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,7.6,7.3,7.1,6.9,6.7,6.6,6.5,6.4,6.4,6.3,6.3,6.3,6.2,6.2,6.1,6
Uganda,UGA,Forest area (sq. km),AG.LND.FRST.K2,31629.5,31216.97,30804.44,30391.91,29979.38,29566.85,29154.32,28741.79,28329.26,27916.73,27504.2,27091.68,26679.16,26266.64,25854.12,25441.6
Uganda,UGA,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,37.0777236,37.19685589,38.65808161,36.52296323,35.05906181,33.85137754,34.34421199,34.34158636,34.64178539,36.99795243,39.0837533,42.75436477,44.39504453,45.98745297,48.33571365,50.84330274
Uganda,UGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,
Uganda,UGA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.054020081,0.05265448,0.058179478,0.059465593,0.060030758,0.072423868,0.083393496,0.09680118,0.09740457,0.106877767,0.103024798,0.112452831,0.110205336,0.104732807,0.113169832,0.125814639
Uganda,UGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,,,,,
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,6193246837,5840503869,6178563591,6606884391,7939487474,9239221859,9977647645,11902564401,14440404021,25127805566,26673441667,27871725206,27305915761,28915786997,32612397758,32387183845
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.141907339,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425965,8.708751901,6.801517348,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859862
Uganda,UGA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,11.11730588,4.534475811,-3.169556341,7.806740874,15.58754999,-1.741185294,2.405620217,7.321247318,6.364276547,85.35327524,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859863
Uganda,UGA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,27.50910688,27.85024148,23.433428,24.50702258,21.67035264,25.07493613,24.03493298,22.27811368,21.38459856,34.05722624,32.30043413,28.69736875,26.93267196,26.04318783,24.86325629,23.53781298
Uganda,UGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.4381816,21.16865431,22.92010212,22.67670777,20.86400881,23.51010649,22.76616115,25.07733143,25.76811004,23.66866564,24.67786227,25.54503669,25.16227997,24.46546659,25.04399803,26.28067054
Uganda,UGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.65140929,11.51808264,11.21327917,11.38672483,12.69688075,14.17969998,15.27541338,16.72506853,24.28014234,18.61356631,13.82448287,12.85572394,15.49172877,16.51303567,14.94821091,12.87732531
Uganda,UGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.09762405,23.81189414,25.06451499,25.19900163,22.7632055,24.8145855,28.35787241,30.05234812,31.97812586,28.45031177,24.44476616,26.89950162,28.01040837,26.5961192,21.06619017,24.81197302
Uganda,UGA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.48382172,19.30205942,20.2174228,20.98414158,20.14568992,22.35514586,21.13037002,22.08305527,22.97777384,26.09194119,26.18769934,25.97833042,25.42954732,30.81946137,26.10727425,23.04035667
Uganda,UGA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,,11.57741099
Uganda,UGA,Start-up procedures to register a business (number),IC.REG.PROC,,,,17,17,17,17,17,17,17,16,14,14,14,14,14
Uganda,UGA,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,
Uganda,UGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.764607708,1.683245146,1.634674737,1.691687846,1.76615583,1.684322688,1.503426017,1.39447189,1.347344972,1.179385231,2.248163916,2.294709875,1.227503204,0.992555157,0.979131491,1.041162488
Uganda,UGA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.528348532,1.144918948,1.539669659,2.945083571,4.291723992,4.706477943,6.981552677,14.15897992,28.03966796,29.8725922,39.66474519,50.1475354,47.72341556,51.22432461,56.04810199,53.95330716
Uganda,UGA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,1.488710404,1.305181669,2.570752213,22.55284591,21.88364951,2.107997415,2.678430174,2.297024585
Uganda,UGA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,31.30829516,35.01410231,24.60118728,28.86383183,29.97674608,31.03075177,35.26883415,40.57949058,43.28133749,23.14169451,23.55526549,27.94947188,30.7662269,28.44812766,25.56083138,24.06816239
Uganda,UGA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,92.55979272,95.05094185,95.39823544,93.39770312,95.62195161,96.39151994,98.47511798,100.65345,107.5560509,113.7910591,120.8871524,111.3386084,107.0051282,113.7077954,115.9482861
Uganda,UGA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3535147375,3768195791,4019812753,4577712718,4789438348,4460499217,1300697180,1653066727,2292861399,2763176528,2974602245,3262582094,3776131388,8559917108,8651413818,9570705818
Uganda,UGA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,1.243194922,0.900185185,1.178711515,1.404455025,1.338726107,1.915464257,1.026367339,0.570677792,0.523344252,0.290526599,0.242043069,0.231874141,0.255169163,0.308915796,0.647647826,0.298477888
Uganda,UGA,Net migration,SM.POP.NETM,-52834,-95975,-35155,-96452,-138801,-151432,-156293,-154826,-158848,-164609,-168379,-173065,-175994,-176638,-92291,-62377
Uganda,UGA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,353000000,354682787.2,357648054.7,181806184.1,194093350.6,197011480.8,206068762,235713817.4,381043892.1,482615626.4,331099938.3,395371393.2,325374046.3,367618755,301772021.3,278222282.5
Uganda,UGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,160700000,151496150.7,184648059.2,202192593.6,295416479.8,379808340.7,644262499.9,792305780.9,728860900.7,841570802.7,543872727.3,894293858,1205388488,1096000000,1058564540,737652140.2
Uganda,UGA,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,35.63302067,33.47450322,28.69357597,38.08461682,45.02454167,42.77194612,55.23294208,58.6622181,53.86422314,56.86745207,52.25880369,47.24088242,47.92360933,48.11222583,44.95970444,43.71066182
Ukraine,UKR,"Population, total",SP.POP.TOTL,49176500,48662400,48202470,47812949,47451626,47105171,46787786,46509355,46258189,46053331,45870741,45706086,45593342,45489648,45272155,45154036
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,-1.006579027,-1.050920915,-0.949639341,-0.811376216,-0.758571027,-0.732800944,-0.676059673,-0.59687108,-0.541496741,-0.443841324,-0.397263168,-0.359600093,-0.246976481,-0.22769135,-0.479262,-0.26124968
Ukraine,UKR,Surface area (sq. km),AG.SRF.TOTL.K2,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550,603550
Ukraine,UKR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,
Ukraine,UKR,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,33604786299,34887104167,38151862233,46922819798,60169778567,72753353579,91326835195,1.21E+11,1.48E+11,1.31E+11,1.39E+11,1.44E+11,1.66E+11,1.80E+11,1.53E+11,1.20E+11
Ukraine,UKR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,680,720,790,980,1270,1540,1950,2590,3210,2840,3030,3150,3650,3950,3560,2800
Ukraine,UKR,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.96E+11,2.21E+11,2.37E+11,2.65E+11,3.05E+11,3.24E+11,3.57E+11,4.00E+11,4.14E+11,3.52E+11,3.78E+11,4.02E+11,4.38E+11,4.98E+11,4.57E+11,4.54E+11
Ukraine,UKR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3990,4550,4920,5550,6440,6880,7630,8600,8940,7640,8240,8790,9600,10950,10620,10590
Ukraine,UKR,Income share held by lowest 20%,SI.DST.FRST.20,,,8.8,9.1,8.8,8.8,8.8,9.5,9.6,10,10.2,10.2,10.2,10.3,10.5,10
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.67560976,67.83707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.26536585,70.80926829,70.94414634,71.1595122,71.18658537,71.1895122
Ukraine,UKR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.116,1.078,1.095,1.172,1.218,1.213,1.31,1.345,1.458,1.473,1.443,1.459,1.531,1.506,1.498,1.506
Ukraine,UKR,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,30.769,28.516,28.957,29.266,30.018,29.858,30.502,31.492,32.961,32.642,30.23,29.72,29.609,28.337,28.32,28.585
Ukraine,UKR,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,71.6,,,,,65.6,,66.7,,,,,65.5,,,
Ukraine,UKR,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,99.9,99.9,99.9,99.9,99.8,99.9,98.7,99.9,99.9,99.9,99.9,99,99.9,99.9,
Ukraine,UKR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,18.2,17.5,16.6,15.9,15.1,14.5,13.9,13.4,12.9,12.3,11.7,11.2,10.6,10.2,9.8,9.4
Ukraine,UKR,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,4.1,,,,,,,,,,,,,,,
Ukraine,UKR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,99,99,99,99,96,98,97,94,75,56,67,79,79,56,56
Ukraine,UKR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,96.05645752,99.4227066,101.121727,,,117.7167511,104.3438721,100.3740082,97.64618683,94.54981995,96.15622711,96.50829315,97.50717926,103.3503494,102.5925369,
Ukraine,UKR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,102.056488,103.2015915,103.7610474,104.3127823,100.3053818,95.59757233,96.84503937,96.75440979,96.1399231,95.31819916,95.57578278,93.50324249,96.44418335,96.52194214,95.99926758,
Ukraine,UKR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.007959962,0.996039987,1.005290031,1.000280023,0.991630018,0.948300004,0.989390016,0.997380018,0.98842001,0.986310005,0.985599995,0.98496002,0.991639972,0.987689972,0.995869994,
Ukraine,UKR,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
Ukraine,UKR,Forest area (sq. km),AG.LND.FRST.K2,95100,95138,95176,95214,95252,95290,95328,95366,95404,95442,95480,95698,95916,96134,96352,96570
Ukraine,UKR,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,3.820369937,4.306830347,4.70751959,5.357103573,6.232699901,6.697955,7.226361912,7.844904118,8.046242999,6.850057961,7.151201537,8.077907804,8.710904243,9.439038926,9.256906742,9.993518438
Ukraine,UKR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2720.688215,2755.638645,2813.161442,3025.135534,3031.497888,3033.182323,2935.290056,2996.210418,2910.661591,2487.034608,2886.991993,2768.924974,2687.05604,2553.113821,2334.396474,
Ukraine,UKR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.047132268,6.176286003,6.305502602,6.90667501,6.472604332,6.271184113,6.497195657,6.711370218,6.511177945,5.463591765,5.862660906,6.199226948,6.077865492,5.941320979,5.25109971,4.231464492
Ukraine,UKR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2778.400252,2791.765305,2844.812724,2997.974461,3151.145969,3246.034284,3399.519695,3528.92445,3534.357992,3227.953261,3549.844551,3662.444428,3640.553483,3600.225704,3418.569317,
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,32375280321,39309580983,43956369917,52010238716,67220154164,89239370109,1.12E+11,1.49E+11,1.88E+11,1.22E+11,1.41E+11,1.69E+11,1.83E+11,1.90E+11,1.34E+11,91030959455
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.9,8.800000004,5.339647207,9.516609864,11.79535253,3.071230392,7.571420763,8.215844452,2.243491596,-15.13646791,4.092004367,5.44528081,0.152314967,0.045439094,-10.07889498,-9.772987213
Ukraine,UKR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,27.50141203,10.20091587,5.253741278,8.164339753,15.31073628,24.09605861,14.85249547,22.84234404,29.02011441,12.62992897,13.67322821,14.18190866,7.98256111,4.308793437,15.90173752,38.88167976
Ukraine,UKR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.95178507,13.97608618,12.60325107,10.4995403,10.43703712,8.875307495,7.23906141,6.283001334,6.535401521,6.905395959,7.402205098,8.150221839,7.761312484,8.692305621,10.15460815,12.05937611
Ukraine,UKR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.65027707,29.90789629,30.21551393,30.42670945,29.37176963,30.18619144,30.54345171,30.65852223,28.08343401,24.75983114,25.6492814,24.83912427,24.26605241,22.43026499,22.81899157,21.72795774
Ukraine,UKR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,60.29705669,50.64898781,50.1187334,52.54313064,58.69683172,47.72973268,43.21862312,41.28991114,43.25986886,42.9288247,46.45653833,49.40615693,47.38283156,42.89738267,48.59296182,52.59767951
Ukraine,UKR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,55.43865825,49.27713981,45.87593641,50.04705161,51.28487683,46.91783742,45.96242952,46.75664953,50.91202329,44.54733792,49.27319213,55.39891697,55.2399568,51.10428678,52.09882067,55.20893679
Ukraine,UKR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.80377907,21.81318811,20.19065679,21.94263669,21.09586512,22.50653255,24.54275793,27.78116537,27.39259138,17.06840879,18.372368,20.44400368,19.61467923,16.42576102,13.39649572,15.93331603
Ukraine,UKR,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,25.86141897,25.6948976,28.19250395,28.80653907,29.64276149,33.88909419,34.86784492,32.93207617,34.27588217,33.34489917,33.1679703,34.98548153,36.09507839,34.76762282,33.68454517,35.75839408
Ukraine,UKR,Start-up procedures to register a business (number),IC.REG.PROC,,,,16,16,16,11,11,11,11,11,10,8,7,7,5
Ukraine,UKR,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,27.54580933,15.15006089,,11.57438717,9.173024025,6.28312613
Ukraine,UKR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.151049237,1.886871078,1.984684246,2.124209046,1.9670586,2.405748995,2.387745638,2.472527403,2.302741144,1.908981904,1.902361022,1.533641241,1.613319917,1.579291679,2.245020521,3.251180763
Ukraine,UKR,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.675927027,4.596007036,7.696397252,13.65772731,29.0897363,64.00536482,105.2767922,119.0876067,120.558086,119.4564211,117.7678197,121.9416066,130.8590206,138.4411243,144.2788474,142.0030379
Ukraine,UKR,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,4.513773352,6.471814901,6.146082943,6.88722574,8.038853598
Ukraine,UKR,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,88.11970033,81.50684693,79.47426065,88.61139871,91.73290476,78.84860675,74.54724451,73.89978245,81.06324776,70.14977507,79.5900488,89.20526798,83.88574014,74.08182703,81.14474296,83.09700398
Ukraine,UKR,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,100,97.64620833,104.6207443,104.3452839,111.1255516,107.111332,103.868558,111.1732994,111.3543634,95.89575768,102.3104612,106.5521884,94.85271948,94.5718131,91.20455628,83.58724924
Ukraine,UKR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,13915483185,22209140729,23485797435,25866011946,32109497694,35100157139,54269247858,80811501427,99522725087,1.05E+11,1.25E+11,1.37E+11,1.34E+11,1.47E+11,1.28E+11,1.19E+11
Ukraine,UKR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,12.38447719,6.62785823,8.483658958,7.85008877,6.893224131,6.916826869,8.901603957,8.469042225,10.3725341,20.01391218,19.87119151,16.68777393,16.24726621,20.16410643,15.8538814,31.33478263
Ukraine,UKR,Net migration,SM.POP.NETM,-77752,-109322,-36318,11140,-11530,-4936,12013,11518,16490,18178,8366,13301,68840,34043,-65667,-21937
Ukraine,UKR,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,5000000,,4000000,4000000,6000000,186000000,255000000,353000000,714000000,613000000,703000000,849000000,1003000000,1716000000,1702000000,627000000
Ukraine,UKR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,595000000,792000000,693000000,1424000000,1715000000,7808000000,5604000000,10193000000,10700000000,4769000000,6451000000,7207000000,8175000000,4509000000,847000000,-198000000
Ukraine,UKR,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,,,,,,8.578676131,10.35804526,9.051512561,13.34574459,14.21656059,14.315226,17.02027149,16.93361275,17.38285577,31.00846307,32.09790539
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,3275333,3454198,3633655,3813443,3993339,4280993,4898954,5872624,6988685,7992644,8481771,8575205,8664969,8751847,8835951,8916899
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,5.580387001,5.317075961,5.064872584,4.829342685,4.609526744,6.955726898,13.48367209,18.12798398,17.399086,13.4229206,5.939765366,1.095562713,1.041344608,0.997641826,0.956397624,0.911950036
United Arab Emirates,ARE,Surface area (sq. km),AG.SRF.TOTL.K2,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9,98647.9
United Arab Emirates,ARE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,98424973048,1.06E+11,1.08E+11,1.22E+11,1.47E+11,1.72E+11,2.09E+11,2.44E+11,2.83E+11,2.77E+11,2.86E+11,3.13E+11,3.62E+11,4.01E+11,4.19E+11,4.13E+11
United Arab Emirates,ARE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,30050,30570,29620,31910,36840,40190,42600,41580,40490,34670,33670,36540,41810,45850,47420,46270
United Arab Emirates,ARE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.23E+11,3.35E+11,3.35E+11,3.68E+11,4.17E+11,4.56E+11,5.18E+11,5.55E+11,5.73E+11,5.45E+11,5.55E+11,6.06E+11,6.49E+11,6.65E+11,6.98E+11,6.24E+11
United Arab Emirates,ARE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,98600,96960,92170,96590,104320,106410,105840,94580,81940,68200,65390,70650,74910,75970,78980,70030
United Arab Emirates,ARE,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,6.2,,
United Arab Emirates,ARE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.38,74.636,74.901,76.222,76.453,76.683,76.909,77.129,77.488,78.003,78.334,78.517,78.716,78.853,79.044,79.223
United Arab Emirates,ARE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.733,2.621,2.54,2.491,2.384,2.204,2.072,1.99,1.917,1.852,1.79,1.724,1.666,1.602,1.545,1.486
United Arab Emirates,ARE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,25.818,25.759,25.389,25.997,25.047,22.179,19.436,17.771,16.389,15.087,13.72,12.33,11.149,9.876,8.819,7.785
United Arab Emirates,ARE,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,,,,100,100,,,,100,,,,,99.9,99.9,99.9
United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.1,10.9,10.6,10.3,10.1,9.8,9.6,9.4,9.2,8.9,8.7,8.4,8.2,8,7.8,7.6
United Arab Emirates,ARE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94,94,94,94,94,92,92,92,92,93,94,95,96,98,99,99
United Arab Emirates,ARE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,80.28414154,76.57745361,80.73298645,,,,,97.45088959,,,,,93.94155884,95.68698883,99.14914703,103.5202026
United Arab Emirates,ARE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Forest area (sq. km),AG.LND.FRST.K2,3094.3,3102.17,3110.04,3117.91,3125.78,3133.65,3141.52,3149.39,3157.26,3165.13,3173,3173,3173,3173,3173,3173
