Country Name,Country Code,Indicator Name,Indicator Code,2017,2018,2019
Indonesia,IDN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,13.03794843,11.79311421,10.17538766
Indonesia,IDN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.044984711,4.745500725,3.542497925
Indonesia,IDN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,7.56E11,8.0E11,8.36E11
Indonesia,IDN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,31.8887882,32.65357471,31.87162766
Indonesia,IDN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1.470150387,2.05913547,1.650622529
Indonesia,IDN,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,18.47326397,19.44928391,20.6374577
Indonesia,IDN,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.968259476,2.235508489,2.329453945
Indonesia,IDN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,43.61405533,43.40483731,44.22074584
Indonesia,IDN,"Services, value added (current LCU)",NV.SRV.TOTL.CN,5.93E15,6.44E15,7.0E15
Indonesia,IDN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,37.39747605,34.99880308,34.99880308
Indonesia,IDN,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,12.79678351,10.78817864,10.78817864
Indonesia,IDN,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,3.73E11,3.89E11,4.04E11
Indonesia,IDN,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,2.1E15,2.19E15,2.28E15
Indonesia,IDN,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,2.05E11,2.07E11,2.21E11
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.15663085,12.80849756,12.71260266
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,1.79E15,1.9E15,2.01E15
Indonesia,IDN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,0.9991118,-1.068815961,-0.444721942
Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.17819264,22.07156246,19.03624974
Indonesia,IDN,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,2.61E15,3.28E15,3.01E15
Indonesia,IDN,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,5.690160677,8.523940663,2.359847139
Indonesia,IDN,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.27E14,1.97E14,1.3E14
Indonesia,IDN,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,3.23E15,3.44E15,3.6E15
Indonesia,IDN,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,3.27E11,3.37E11,3.62E11
Indonesia,IDN,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,2.15E15,2.29E15,2.28E15
Indonesia,IDN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2.05E11,2.19E11,2.08E11
Indonesia,IDN,Rule of Law: Standard Error,RL.STD.ERR,0.15864709,0.153481036,0.157055736
Indonesia,IDN,Rule of Law: Number of Sources,RL.NO.SRC,12.0,12.0,12.0
Indonesia,IDN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,39.52381134,39.15094376,42.45283127
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.497903407,-0.545908093,-0.493404567
Indonesia,IDN,Coverage of social insurance programs in 2nd quintile (% of population),per_si_allsi.cov_q2_tot,4.525686189,5.019986798,5.47182961
Indonesia,IDN,Coverage of social safety net programs in 2nd quintile (% of population),per_sa_allsa.cov_q2_tot,56.37645018,56.70189481,38.5769943
Indonesia,IDN,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,3.16716992,3.518007426,4.274139852
Indonesia,IDN,Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),per_lm_alllm.cov_q2_tot,7.35316363,8.72555468,8.821481124
Indonesia,IDN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,5089.686035,5127.234844,5188.591953
Indonesia,IDN,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,13380.8339,14236.9388,14147.6714
Indonesia,IDN,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,4.50017587E9,6.89540654E9,7.628922394E9
Indonesia,IDN,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,31.8887882,32.65357471,31.87162766
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10600.0,11320.0,11980.0
Indonesia,IDN,GNI per capita (current LCU),NY.GNP.PCAP.CN,4.975151999E7,5.390625093E7,5.69447743E7
Indonesia,IDN,GNI (constant LCU),NY.GNP.MKTP.KN,9.61E15,1.01E16,1.06E16
Indonesia,IDN,GNI (current LCU),NY.GNP.MKTP.CN,1.32E16,1.44E16,1.54E16
Indonesia,IDN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,33.60385587,33.99887256,33.26106413
Indonesia,IDN,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.799367966,1.13230202,0.74013461
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.017625608,4.162984291,4.039135657
Indonesia,IDN,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0.591524,0.859660704,0.738467378
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.069785901,5.17429154,5.01928768
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1.02E12,1.04E12,1.12E12
Indonesia,IDN,Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,9.13E11,9.59E11,1.01E12
Indonesia,IDN,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-1.5E14,7.38E13,-1.18E13
Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.292678122,3.818323569,1.5984885
Indonesia,IDN,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,1.28E11,1.19E11,1.1E11
Indonesia,IDN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2859.372794,2995.06435,3101.164443
Indonesia,IDN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,7.85E11,7.9E11,8.39E11
Indonesia,IDN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1.676041124,2.442392899,1.996053153
Indonesia,IDN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1.4458016894E10,2.0822237838E10,1.7910552603E10
Indonesia,IDN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1.82E11,1.97E11,2.24E11
Indonesia,IDN,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1.9356610732E10,2.2605744066E10,2.5276407349E10
Indonesia,IDN,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,4.29E15,4.54E15,4.83E15
Indonesia,IDN,"Services, value added (current US$)",NV.SRV.TOTL.CD,4.43E11,4.52E11,4.95E11
Indonesia,IDN,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,35.79678282,36.48811799,36.488118
Indonesia,IDN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,39.3791548,39.72973745,38.951768
Indonesia,IDN,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,5.35E15,5.9E15,6.17E15
Indonesia,IDN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,4.293231778,4.274007554,3.797784266
Indonesia,IDN,"Industry (including construction), value added per worker (constant 2015 US$)",NV.IND.EMPL.KD,13623.85922,13760.48729,13791.4982
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,1.26E15,1.31E15,1.35E15
Indonesia,IDN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,1.34E11,1.33E11,1.42E11
Indonesia,IDN,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,382.5867,382.5867,382.5867
Indonesia,IDN,"Cost to export, documentary compliance (US$)",IC.EXP.CSDC.CD,138.8,138.8,138.8
Indonesia,IDN,Private credit bureau coverage (% of adults),IC.CRD.PRVT.ZS,18.3,38.1,40.4
Indonesia,IDN,Primary government expenditures as a proportion of original approved budget (%),GF.XPD.BUDG.ZS,96.4864,99.6605,93.8685
Indonesia,IDN,Government Effectiveness: Percentile Rank,GE.PER.RNK,54.32692337,60.57692337,60.57692337
Indonesia,IDN,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,9.79E14,1.07E15,1.14E15
Indonesia,IDN,Other expense (current LCU),GC.XPN.OTHR.CN,1.54E14,2.42E14,2.58E14
Indonesia,IDN,Goods and services expense (% of expense),GC.XPN.GSRV.ZS,14.64510858,12.96932356,10.93640337
Indonesia,IDN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,48.185189,49.40473344,50.01738196
Indonesia,IDN,Tax revenue (current LCU),GC.TAX.TOTL.CN,1.34E15,1.52E15,1.54E15
Indonesia,IDN,Taxes on international trade (current LCU),GC.TAX.INTT.CN,3.86E13,4.56E13,4.04E13
Indonesia,IDN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,38.11164367,35.89542409,35.94079956
Indonesia,IDN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.17664757,12.99328466,12.34853846
Indonesia,IDN,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,19.43637981,21.87931165,21.23574572
Indonesia,IDN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,32.42906712,33.13941924,33.72915562
Indonesia,IDN,Claims on other sectors of the domestic economy (% of GDP),FS.AST.DOMO.GD.ZS,41.3072032,42.07678607,40.97685837
Indonesia,IDN,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,4.555,4.4075,3.6775
Indonesia,IDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.80879807,3.198346416,3.03058665
Indonesia,IDN,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,39.87663393,38.81758144,38.76024384
Indonesia,IDN,Net foreign assets (current LCU),FM.AST.NFRG.CN,1.54E15,1.44E15,1.51E15
Indonesia,IDN,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1.27E11,1.17E11,1.25E11
Indonesia,IDN,Bank liquid reserves to bank assets ratio (%),FD.RES.LIQU.AS.ZS,20.63474173,17.70795874,18.1261409
Indonesia,IDN,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,16.74642203,16.13625067,15.64347081
Indonesia,IDN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,5.268233446,5.268233446,5.268239694
Indonesia,IDN,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,2018.7,2018.7,2018.7
Indonesia,IDN,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,4.103128439,4.103128439,4.103128439
Indonesia,IDN,Total fisheries production (metric tons),ER.FSH.PROD.MT,2.306437004E7,2.292766027E7,2.261834111E7
Indonesia,IDN,Population in largest city,EN.URB.LCTY,1.0401144E7,1.0516927E7,1.0638689E7
Indonesia,IDN,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,6189.02,6599.22,6963.22
Indonesia,IDN,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,278409.4,279692.1,280954.0
Indonesia,IDN,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,91736.48,91019.5,88962.78
Indonesia,IDN,CO2 emissions (kg per 2017 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.178749538,0.189558147,0.193902792
Indonesia,IDN,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,1.257999992E7,1.690999985E7,1.347000027E7
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,4.797000122E7,4.288999939E7,3.543000031E7
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,9999.999776,409999.9964,39999.99911
Indonesia,IDN,"Net bilateral aid flows from DAC donors, France (current US$)",DC.DAC.FRAL.CD,1.891600037E8,2.861099854E8,-1.342200012E8
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,2.682600098E8,1.097089966E9,6570000.172
Indonesia,IDN,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,1.188000011E7,1.503999996E7,1.231000042E7
Indonesia,IDN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,17.7675162,21.49952731,22.5271
Indonesia,IDN,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,51.26792744,46.70240964,46.76274878
Indonesia,IDN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,54.80769348,55.28845978,48.55769348
Indonesia,IDN,Control of Corruption: Estimate,CC.EST,-0.280535877,-0.276329666,-0.452071995
Indonesia,IDN,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,9.966695948E9,1.2220296589E10,1.2676528845E10
Indonesia,IDN,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,51.87759367,52.63522116,53.44512976
Indonesia,IDN,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2.5327655425E10,3.1206848719E10,3.1641319125E10
Indonesia,IDN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,5.574923206E9,9.301833055E9,7.372499359E9
Indonesia,IDN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,3.3528E8,3.6199E8,3.5362E8
Indonesia,IDN,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,1.1585123171E10,-7.133028387E9,4.674469188E9
Indonesia,IDN,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,1.8813932316E10,-2.283027128E8,3.507733912E9
Indonesia,IDN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-1.594656902,-2.93907292,-2.705661989
Indonesia,IDN,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.197738766,0.613968178,0.398756296
Indonesia,IDN,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,2.2E11,2.59E11,2.45E11
Indonesia,IDN,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,5.303774981,4.897105134,4.474163842
Indonesia,IDN,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,5.714198843,6.610443247,6.337566347
Indonesia,IDN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,110.11,115.84,109.6
Indonesia,IDN,Permanent cropland (% of land area),AG.LND.CROP.ZS,13.31544448,13.31544448,13.31544448
Indonesia,IDN,Arable land (hectares),AG.LND.ARBL.HA,2.63E7,2.63E7,2.63E7
Indonesia,IDN,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,147.702995,147.3186344,122.9164703
Indonesia,IDN,Observed Average Annual Mean-Temperature,XX.XXX.XXXX.XX,26.04,26.2,26.18
